AutoClean,BetweenADIA,AutoNavigationIsActive_C,ReducedFeedForceJacksNotOnGround,MoistureContentCollar,STB State E-Stop,EadJamRpmTimeout,EadLowRpmJamEscape_C,startCycleTime,EadVibrationJamEscape,AutoDrill_C,EadTorqueJamEscape_C,EvBitInGround,AvePercPressure,AutoDrillIsActive,DB_TORQUE_MAX,STB State Local Manual,STB State Remote Autonomous,BZ EndtoSetup,AvePenetrRate,EadJamLowFlushTimeout_C,AveDampPressure,AutoDelevel,penRate,AutoCleanInHole_Count,MaxNoOfJamExceededError,rigSerial,MoistureContentClean,STB State Remote Allocated,JamCount,AutoDrill2Enabled,EadJamRpmTimeout_C,status,AirFlowReturn,EadJamAirPressTimeout,EadAirPressureJamEscape_C,DelayInCycle,EadTorqueJamEscape,RemotePropelEStop2_Manual,AutoDrillIsActive_C,drilledMeters,activationMode,endHoleTime,Software,PropelState,BY HoleTime,EndHoleTimeInADPE,currentShift,endCycleTime,anchorMode,AutoLevel_C,Local,BetweenAD,GPS,DrillState,AutoCleanInHole,STB State Remote Switched,spatialInaccuracy,Jam,software,posMode,EadJamRotationTorqueTimeout,TotalCycleTime,Remote,AutoCollar,EadJamAirPressTimeout_C,bitDiameter,BX DrillToStart,EadLowPenrateJamEscape_C,EadJamVibrationTimeout_C,AutoLevel,Intervention,AveFlushPressure,ManualJacks,AutoDrill,AutoDelevel_C,AveFeedPressure,reDrillStatus,AutoNavigationIsActive,EadJamLowFlushTimeout,AutoRetract,Target_depth,ResetTargetDepth,RemotePropelEStop2_Remote,DB_TORQUE_SET,EadAirPressureJamEscape,EadJamVibrationTimeout,EadLowPenrateJamEscape,DB_RPM_MAX,InterventionCount,MaxNoOfJamExceededError_C,collarMode,ParkState,EadJamRotationTorqueTimeout_C,overDrill,EndHoleTimeInAutoDrill,BA BitToGround,SetupState,AveRotPressure,drillMode,EadVibrationJamEscape_C,startHoleTime,MoistureContentDrill,EadLowRpmJamEscape,borderHoleFlag
76,0,0,0,0,0,0,0,25/02/2025 20:18,0,1,0,0,13.58205882352941,0,0,0,458,39,2.796176470588235,0,0,0,0.036008,2,0,0,0,50,0,0,0,Success,0,0,0,0,0,0,0,5.449631639,None,25/02/2025 20:31,6.28.1,0,286,0,2025-02-25 N,25/02/2025 20:32,None,0,346,834,1,0,66,0,0.039962482,0,6.28.1,None,0,854,508,205,0,165,5,0,0,0,0,13.58205882352941,0,28,0,40.680392156862744,0,0,0,26,0,0,0,0,0,0,0,0,0,0,None,0,0,0.528,0,0,0,41.95443137254902,1,0,25/02/2025 20:26,0,0,0
647,0,0,0,0,0,0,0,25/02/2025 20:32,0,1,0,0,14.301176470588235,0,0,0,1185,38,2.710843137254902,0,0,0,0.034777,2,0,0,0,95,0,0,0,Success,0,0,0,0,0,0,0,5.466518453,None,25/02/2025 20:52,6.28.1,0,1127,0,2025-02-25 N,25/02/2025 20:53,None,0,0,1262,1,0,637,0,0.020099752,0,6.28.1,None,0,1280,1280,260,0,165,6,0,0,0,0,14.301176470588235,0,17,0,40.284549019607844,0,0,0,26,0,0,0,0,0,0,0,0,0,0,None,0,0,0.547,0,0,0,43.52321568627451,1,0,25/02/2025 20:34,0,0,0
80,0,0,0,0,0,0,0,25/02/2025 20:53,0,1,0,0,13.6251,0,0,0,449,39,2.9125,0,0,0,0.035455,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.492883032,None,25/02/2025 21:00,6.28.1,0,294,0,2025-02-25 N,25/02/2025 21:01,None,0,0,419,1,0,70,0,0.032249031,0,6.28.1,None,0,449,449,213,0,165,6,0,0,0,0,13.6251,0,24,0,40.13124,0,0,0,26,0,0,0,0,0,0,0,0,0,0,None,0,0,0.54,0,0,0,42.725919999999995,1,0,25/02/2025 20:55,0,0,0
79,0,0,0,0,0,0,0,25/02/2025 21:01,0,1,0,0,14.190000000000001,0,0,0,543,157,2.5622745098039212,0,0,0,0.033514,2,0,0,0,33,0,0,0,Success,0,0,0,0,0,0,0,5.444043167,None,25/02/2025 21:07,6.28.1,0,304,0,2025-02-25 N,25/02/2025 21:10,None,0,0,442,1,0,69,0,0.006324555,0,6.28.1,None,0,576,576,219,0,165,5,0,0,0,0,14.190000000000001,0,27,0,41.198078431372544,0,0,0,26,0,0,0,0,0,0,0,0,0,0,None,0,0,0.537,0,0,0,44.00786274509804,1,0,25/02/2025 21:02,0,0,0
0,0,0,0,0,0,0,0,25/02/2025 21:10,0,0,0,0,14.273399999999999,0,0,0,0,30,3.0361399999999996,0,0,0,0.039889,0,0,0,0,565,0,0,0,Success,0,0,0,0,0,0,0,5.383232579,None,25/02/2025 21:35,6.28.1,0,1145,0,2025-02-25 N,25/02/2025 21:36,None,0,647,0,1,0,0,305,0.286251638,0,6.28.1,None,0,1517,870,0,0,165,7,0,0,0,0,14.273399999999999,0,0,0,40.1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0.56,0,0,0,42.40336,1,0,25/02/2025 21:16,0,0,1
0,0,0,0,0,0,0,0,25/02/2025 21:36,0,0,0,0,13.956470588235293,0,0,0,0,40,2.5540784313725493,0,0,0,0.03472,0,0,0,0,456,0,0,0,Success,0,0,0,0,0,0,0,5.385198418,None,25/02/2025 21:43,6.28.1,0,372,0,2025-02-25 N,25/02/2025 21:44,None,0,0,0,1,0,0,56,0.115767008,0,6.28.1,None,0,512,512,0,0,165,2,0,0,0,0,13.956470588235293,0,0,0,40.09629411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0.588,0,0,0,44.27498039215686,1,0,25/02/2025 21:37,0,0,1
0,0,0,0,0,0,0,0,25/02/2025 21:44,0,0,0,0,13.261249999999999,0,0,0,0,53,3.1291875,0,0,0,0.037497,0,0,0,0,212,0,0,0,Success,0,0,0,0,0,0,0,5.243441809,None,25/02/2025 21:51,6.28.1,0,279,0,2025-02-25 N,25/02/2025 21:52,None,0,0,0,1,0,0,263,0.275230812,0,6.28.1,None,0,475,475,0,0,165,5,0,0,0,0,13.261249999999999,0,0,0,39.50960416666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0.569,0,0,0,43.18929166666666,1,0,25/02/2025 21:46,0,0,0
0,0,0,0,0,0,0,0,25/02/2025 21:52,0,0,0,0,14.31734693877551,0,0,0,0,39,3.107204081632653,0,0,0,0.025146,0,0,0,0,531,0,0,0,Success,0,0,0,0,0,0,0,5.318154379,None,25/02/2025 22:00,6.28.1,0,379,0,2025-02-25 N,25/02/2025 22:01,None,0,0,0,1,0,0,0,0.085005882,0,6.28.1,None,0,531,531,0,0,165,5,0,0,0,0,14.31734693877551,0,0,0,38.94320408163266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0.529,0,0,0,41.84840816326531,1,0,25/02/2025 21:54,0,0,1
0,0,0,0,0,0,0,0,25/02/2025 22:01,0,0,0,0,14.5296,0,0,0,0,62,3.13738,0,0,0,0.033217,0,0,0,0,101,0,0,0,Success,0,0,0,0,0,0,0,5.599392378,None,25/02/2025 22:08,6.28.1,0,361,0,2025-02-25 N,25/02/2025 22:10,None,0,0,0,1,0,0,422,0.059236813,0,6.28.1,None,0,523,523,0,0,165,4,0,0,0,0,14.5296,0,0,0,40.6846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0.532,0,0,0,43.71794,1,0,25/02/2025 22:02,0,0,1
0,0,0,0,0,0,0,0,25/02/2025 22:10,0,0,0,0,14.764615384615384,0,0,0,0,104,2.8015961538461536,0,0,0,0.037587,0,0,0,0,328,0,0,0,Success,0,0,0,0,0,0,0,5.577109108,None,25/02/2025 22:16,6.28.1,0,304,0,2025-02-25 N,25/02/2025 22:18,None,0,0,0,1,0,0,193,0.06226556,0,6.28.1,None,0,521,521,0,0,165,8,0,0,0,0,14.764615384615384,0,0,0,40.88090384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0.575,0,0,0,44.087096153846154,1,0,25/02/2025 22:11,0,0,1
0,0,0,0,0,0,0,0,25/02/2025 22:18,0,0,0,0,14.1084,0,0,0,0,308,2.6539800000000002,0,0,0,0.034816,0,0,0,0,190,0,0,0,Success,0,0,0,0,0,0,0,5.338030442,None,25/02/2025 22:25,6.28.1,0,308,0,2025-02-25 N,25/02/2025 22:31,None,0,0,0,1,0,0,554,0.115974135,0,6.28.1,None,0,744,744,0,0,165,13,0,0,0,0,14.1084,0,0,0,40.315239999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0.552,0,0,0,43.26838,1,0,25/02/2025 22:20,0,0,1
0,0,0,0,0,0,0,0,25/02/2025 22:31,0,0,0,0,14.0919,0,0,0,0,72,2.04986,0,0,0,0.02717,0,0,0,0,248,0,0,0,Success,0,0,0,0,0,0,0,5.267022024,None,25/02/2025 22:38,6.28.1,0,335,0,2025-02-25 N,25/02/2025 22:40,None,0,0,0,1,0,0,272,0.079649231,0,6.28.1,None,0,520,520,0,0,165,6,0,0,0,0,14.0919,0,0,0,40.623360000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0.54,0,0,0,44.328059999999994,1,0,25/02/2025 22:32,0,0,1
0,0,0,0,0,0,0,0,25/02/2025 22:40,0,0,0,0,13.982596153846155,0,0,0,0,39,2.323,0,0,0,0.030866,0,0,0,0,461,0,0,0,Success,0,0,0,0,0,0,0,5.533361546,None,25/02/2025 22:46,6.28.1,0,307,0,2025-02-25 N,25/02/2025 22:47,None,0,0,0,1,0,0,0,0.079849859,0,6.28.1,None,0,461,461,0,0,165,4,0,0,0,0,13.982596153846155,0,0,0,41.204442307692304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0.562,0,0,0,43.39076923076924,1,0,25/02/2025 22:41,0,0,1
0,0,0,0,0,0,0,0,25/02/2025 22:47,0,0,0,0,14.106226415094339,0,0,0,0,108,2.556735849056604,0,0,0,0,0,0,0,0,152,0,0,0,Success,0,0,0,0,0,0,0,5.585051746,None,25/02/2025 22:54,6.28.1,0,299,0,2025-02-25 N,25/02/2025 22:56,None,0,0,0,1,0,0,381,0.123822454,0,6.28.1,None,0,533,533,0,0,165,4,0,0,0,0,14.106226415094339,0,0,0,41.01941509433962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0.511,0,0,0,40.73162264150943,1,0,25/02/2025 22:49,0,0,1
0,0,0,0,0,0,0,0,25/02/2025 22:56,0,0,0,0,14.205,0,0,0,0,38,2.360781818181818,0,0,0,0.030294,0,0,0,0,461,0,0,0,Success,0,0,0,0,0,0,0,5.797097032,None,25/02/2025 23:03,6.28.1,0,323,0,2025-02-25 N,25/02/2025 23:04,None,0,0,0,1,0,0,0,0.132653684,0,6.28.1,None,0,461,461,0,0,165,4,0,0,0,0,14.205,0,0,0,41.77885454545454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0.565,0,0,0,39.38952727272727,1,0,25/02/2025 22:57,0,0,1
0,0,0,0,0,0,0,0,25/02/2025 23:04,0,0,0,0,14.990089285714287,0,0,0,0,113,2.1205000000000003,0,0,0,0.026661,0,0,0,0,396,0,0,0,Success,0,0,0,0,0,0,0,5.911255958,None,25/02/2025 23:13,6.28.1,0,384,0,2025-02-25 N,25/02/2025 23:15,None,0,0,0,1,0,0,265,0.134617978,0,6.28.1,None,0,661,661,0,0,165,16,0,0,0,0,14.990089285714287,0,0,0,41.05519642857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0.548,0,0,0,39.833285714285715,1,0,25/02/2025 23:06,0,0,1
0,0,0,0,0,0,0,0,25/02/2025 23:15,0,0,0,0,15.279736842105262,0,0,0,0,48,2.660263157894737,0,0,0,0.032512,0,0,0,0,571,0,0,0,Success,0,0,0,0,0,0,0,6.02015847,None,25/02/2025 23:28,6.28.1,0,721,0,2025-02-25 N,25/02/2025 23:30,None,0,0,0,1,0,0,324,0.700343487,0,6.28.1,None,0,895,895,0,0,165,5,0,0,0,0,15.279736842105262,0,0,0,40.36924561403509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0.509,0,0,0,39.04163157894737,1,0,25/02/2025 23:16,0,0,1
80,0,0,0,0,0,0,0,25/02/2025 23:30,0,1,0,0,13.9251,0,0,0,589,39,2.71172,0,0,0,0.035122,2,0,0,0,86,0,0,0,Success,0,0,0,0,0,0,0,5.388044729,None,25/02/2025 23:40,6.28.1,0,300,0,2025-02-25 N,25/02/2025 23:41,None,0,0,9107,1,0,70,0,0.097529483,0,6.28.1,None,0,675,675,215,0,165,5,0,0,0,0,13.9251,0,25,0,40.00576,0,0,0,26,0,0,0,0,0,0,0,0,0,0,None,0,0,0.529,0,0,0,36.43498,1,0,25/02/2025 23:35,0,0,1
94,0,0,0,0,0,0,0,25/02/2025 23:49,0,1,0,0,15.041099999999998,0,0,0,640,39,2.85334,0,0,0,0.030636,2,0,0,0,555,0,0,0,Success,0,0,0,0,0,0,0,5.32781184,None,26/02/2025 00:08,6.28.1,0,1043,0,2025-02-25 N,26/02/2025 00:09,None,0,0,1171,1,0,84,0,0.067720012,0,6.28.1,None,0,1195,1195,302,0,165,4,0,0,0,0,15.041099999999998,0,29,0,41.44348,0,0,0,26,0,0,0,0,0,0,0,0,0,0,None,0,0,0.556,0,0,0,39.26122,1,0,25/02/2025 23:51,0,0,1
74,0,0,0,0,0,0,0,26/02/2025 00:09,0,1,0,0,14.1843,0,0,0,527,39,2.18482,0,0,0,0.022092,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.278813124,None,26/02/2025 00:17,6.28.1,0,375,0,2025-02-25 N,26/02/2025 00:18,None,0,0,515,1,0,64,0,0.010440307,0,6.28.1,None,0,527,527,301,0,165,4,0,0,0,0,14.1843,0,19,0,40.78232,0,0,0,26,0,0,0,0,0,0,0,0,0,0,None,0,0,0.557,0,0,0,44.6214,1,0,26/02/2025 00:10,0,0,1
75,0,0,0,0,0,0,0,26/02/2025 00:18,0,1,0,0,14.1924,0,0,0,463,39,2.4888999999999997,0,0,0,0.032293,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.421098136,None,26/02/2025 00:24,6.28.1,0,310,0,2025-02-25 N,26/02/2025 00:26,None,0,0,433,1,0,65,0,0.029614186,0,6.28.1,None,0,463,463,225,0,165,4,0,0,0,0,14.1924,0,29,0,40.22318,0,0,0,26,0,0,0,0,0,0,0,0,0,0,None,0,0,0.529,0,0,0,43.48622,1,0,26/02/2025 00:19,0,0,1
76,0,0,0,0,0,0,0,26/02/2025 00:26,0,1,0,0,14.410384615384617,0,0,0,534,39,2.05925,0,0,0,0.027303,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.570094972,None,26/02/2025 00:33,6.28.1,0,344,0,2025-02-25 N,26/02/2025 00:34,None,0,0,481,1,0,66,0,0.051088159,0,6.28.1,None,0,534,534,242,0,165,11,0,0,0,0,14.410384615384617,0,53,0,41.08469230769231,0,0,0,27,0,0,0,0,0,0,0,0,0,0,None,0,0,0.567,0,0,0,44.44607692307692,1,0,26/02/2025 00:28,0,0,1
57,0,0,0,0,0,0,0,26/02/2025 00:34,0,1,0,0,14.339711538461538,0,0,0,557,342,2.2551346153846152,0,0,0,0.027692,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.497723711,None,26/02/2025 00:42,6.28.1,0,328,0,2025-02-25 N,26/02/2025 00:48,None,0,320,462,1,0,57,0,0.080622577,0,6.28.1,None,0,809,489,250,0,165,16,0,0,0,0,14.339711538461538,0,44,0,40.499057692307694,0,0,0,24,0,0,0,0,0,0,0,0,0,0,None,0,0,0.516,0,0,0,44.09898076923077,1,0,26/02/2025 00:36,0,0,1
79,0,0,0,0,0,0,0,26/02/2025 01:07,0,1,0,0,14.497777777777777,0,0,0,531,40,2.109648148148148,0,0,0,0.028659,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.734691012,None,26/02/2025 01:15,6.28.1,0,352,0,2025-02-25 N,26/02/2025 01:16,None,0,531,497,1,0,69,0,0.012041595,0,6.28.1,None,0,531,0,263,0,165,16,0,0,0,0,14.497777777777777,0,42,0,40.445796296296294,0,0,0,27,0,0,0,0,0,0,0,0,0,0,None,0,0,0.535,0,0,0,43.247759259259254,1,0,26/02/2025 01:09,0,0,1
87,0,0,0,0,0,0,0,26/02/2025 01:16,0,1,0,0,13.485,0,0,0,619,39,2.3623673469387754,0,0,0,0.030351,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.248757758,None,26/02/2025 01:25,6.28.1,0,330,0,2025-02-25 N,26/02/2025 01:26,None,0,619,583,1,0,77,0,0.05731492,0,6.28.1,None,0,619,0,234,0,165,5,0,0,0,0,13.485,0,32,0,40.55585714285714,0,0,0,27,0,0,0,0,0,0,0,0,0,0,None,0,0,0.562,0,0,0,46.110897959183674,1,0,26/02/2025 01:19,0,0,0
80,0,0,0,0,0,0,0,26/02/2025 01:26,0,1,0,0,13.022142857142859,0,0,0,508,39,2.946918367346939,0,0,0,0.035524,2,0,0,0,108,0,0,0,Success,0,0,0,0,0,0,0,5.244759766,None,26/02/2025 01:35,6.28.1,0,461,0,2025-02-25 N,26/02/2025 01:36,None,0,282,598,1,0,70,0,0.027294688,0,6.28.1,None,0,616,334,268,0,165,5,0,0,0,0,13.022142857142859,0,21,0,40.453387755102035,0,0,0,26,0,0,0,0,0,0,0,0,0,0,None,0,0,0.555,0,0,0,45.99502040816326,1,0,26/02/2025 01:28,0,0,0
74,0,0,0,0,0,0,0,26/02/2025 01:36,0,1,0,0,14.87387755102041,0,0,0,462,39,2.548632653061224,0,0,0,0.032738,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.264963153,None,26/02/2025 01:43,6.28.1,0,301,0,2025-02-25 N,26/02/2025 01:44,None,0,0,434,1,0,64,0,0.036769553,0,6.28.1,None,0,462,462,216,0,165,5,0,0,0,0,14.87387755102041,0,32,0,40.83761224489796,0,0,0,26,0,0,0,0,0,0,0,0,0,0,None,0,0,0.547,0,0,0,43.94,1,0,26/02/2025 01:38,0,0,0
74,0,0,0,0,0,0,0,26/02/2025 01:44,0,1,0,0,14.4618,0,0,0,477,39,2.354,0,0,0,0.030322,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.324760652,None,26/02/2025 01:51,6.28.1,0,321,0,2025-02-25 N,26/02/2025 01:52,None,0,0,445,1,0,64,0,0.061554853,0,6.28.1,None,0,477,477,237,0,165,4,0,0,0,0,14.4618,0,32,0,40.8579,0,0,0,26,0,0,0,0,0,0,0,0,0,0,None,0,0,0.545,0,0,0,44.86862,1,0,26/02/2025 01:46,0,0,0
159,0,0,0,0,0,0,0,26/02/2025 01:52,0,1,0,0,14.226764705882355,0,0,0,610,40,2.0019411764705883,0,0,0,0.023557,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.407548613,None,26/02/2025 02:01,6.28.1,0,453,0,2025-02-25 N,26/02/2025 02:02,None,0,0,538,1,0,149,0,0.015620499,0,6.28.1,None,0,610,610,245,0,165,4,0,0,0,0,14.226764705882355,0,71,0,40.24919607843137,0,0,0,27,0,0,0,0,0,0,0,0,0,0,None,0,0,0.532,0,0,0,44.38711764705882,1,0,26/02/2025 01:54,0,0,0
79,0,0,0,0,0,0,0,26/02/2025 02:02,0,1,0,0,14.532058823529411,0,0,0,505,39,2.3289999999999997,0,0,0,0.027741,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.436050221,None,26/02/2025 02:09,6.28.1,0,338,0,2025-02-25 N,26/02/2025 02:11,None,0,0,472,1,0,69,0,0.050487622,0,6.28.1,None,0,505,505,258,0,165,11,0,0,0,0,14.532058823529411,0,30,0,40.40841176470589,0,0,0,26,0,0,0,0,0,0,0,0,0,0,None,0,0,0.547,0,0,0,44.74864705882353,1,0,26/02/2025 02:04,0,0,0
83,0,0,0,0,0,0,0,26/02/2025 02:18,0,1,0,0,13.558800000000002,0,0,0,494,38,2.39358,0,0,0,0.031381,2,0,0,0,3,0,0,0,Success,0,0,0,0,0,0,0,5.280835161,None,26/02/2025 02:25,6.28.1,0,325,0,2025-02-25 N,26/02/2025 02:27,None,0,0,435,1,0,73,0,0.020024984,0,6.28.1,None,0,497,497,218,0,165,4,0,0,0,0,13.558800000000002,0,44,0,40.9382,0,0,0,26,0,0,0,0,0,0,0,0,0,0,None,0,0,0.308,0,0,0,44.81692,1,0,26/02/2025 02:20,0,0,0
0,0,0,0,0,0,0,0,26/02/2025 02:27,0,0,0,0,13.456800000000001,0,0,0,0,43,2.5154,0,0,0,0.033947,0,0,0,0,467,0,0,0,Success,0,0,0,0,0,0,0,5.361058291,None,26/02/2025 02:33,6.28.1,0,302,0,2025-02-25 N,26/02/2025 02:35,None,0,0,0,1,0,0,0,0.078721026,0,6.28.1,None,0,467,467,0,0,165,16,0,0,0,0,13.456800000000001,0,0,0,40.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0.313,0,0,0,45.67182,1,0,26/02/2025 02:28,0,0,0
58,0,0,0,0,0,0,0,26/02/2025 02:35,0,1,0,0,13.352830188679246,0,0,56,664,335,2.2721509433962264,0,0,0,0.032354,2,0,0,0,41,0,0,0,Success,0,0,0,0,0,0,0,5.625651073,None,26/02/2025 02:42,6.28.1,0,305,0,2025-02-25 N,26/02/2025 02:48,None,0,113,950,1,0,58,0,0.140758659,0,6.28.1,None,0,818,705,213,0,165,4,0,0,0,0,13.352830188679246,0,47,0,41.232339622641504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0.3,0,0,0,45.21213208,1,0,26/02/2025 02:37,0,0,1
0,0,0,0,0,0,0,0,26/02/2025 02:48,0,0,0,0,16.704574468085106,0,0,1829,0,58,2.7382127659574467,0,0,0,0.047567,0,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.52394551,None,26/02/2025 03:18,6.28.1,0,117,0,2025-02-25 N,26/02/2025 03:19,None,0,1848,0,1,0,0,0,0.170578428,0,6.28.1,None,0,1848,0,0,0,165,15,0,0,0,0,16.704574468085106,0,0,0,46.11485106382979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0.315,0,0,0,46.57721276595745,0,0,26/02/2025 03:16,0,0,0
0,0,0,0,0,0,0,0,26/02/2025 03:26,0,0,0,0,17.71275,0,0,260,0,53,8.8767,0,0,0,0.073542,0,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.041486487,None,26/02/2025 03:30,6.28.1,0,70,0,2025-02-25 N,26/02/2025 03:31,None,0,260,0,1,0,0,0,0.202714085,0,6.28.1,None,0,260,0,0,0,165,16,0,0,0,0,17.71275,0,0,0,45.655325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0.356,0,0,0,47.60955,0,0,26/02/2025 03:29,0,0,0
0,0,0,0,0,0,0,0,26/02/2025 03:31,0,0,0,0,17.818064516129034,0,0,395,0,38,5.2423548387096774,0,0,0,0,0,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,4.806919596,None,26/02/2025 03:37,6.28.1,0,69,0,2025-02-25 N,26/02/2025 03:37,None,0,395,0,1,0,0,0,0.042047592,0,6.28.1,None,0,395,0,0,0,165,25,0,0,0,0,17.818064516129034,0,0,0,46.394677419354835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0.208,0,0,0,47.88816129032258,0,0,26/02/2025 03:35,0,0,0
0,0,0,0,0,0,0,0,26/02/2025 03:37,0,0,0,0,16.550930232558137,0,0,216,0,39,2.517325581395349,0,0,0,0,0,0,0,0,0,0,0,0,Fail,0,0,0,0,0,0,0,4.933601828,None,26/02/2025 03:40,6.28.1,0,117,0,2025-02-25 N,26/02/2025 03:41,None,0,216,0,0,0,0,0,0.266176633,0,6.28.1,None,0,216,0,0,0,165,17,0,0,0,0,16.550930232558137,0,0,0,46.05934884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0.284,0,0,0,44.73195348837209,0,0,26/02/2025 03:38,0,0,0
0,0,0,0,0,0,0,0,26/02/2025 03:41,0,0,0,0,17.175,0,0,306,0,26,3.8547857142857147,0,0,0,0,0,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,4.934067186,None,26/02/2025 03:46,6.28.1,0,137,0,2025-02-25 N,26/02/2025 03:46,None,0,306,0,1,0,0,0,0.251431899,0,6.28.1,None,0,306,0,0,0,165,16,0,0,0,0,17.175,0,0,0,46.31180952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0.221,0,0,0,46.959023809523806,0,0,26/02/2025 03:43,0,0,0
0,0,0,0,0,0,0,0,26/02/2025 03:46,0,0,0,0,18.464189189189188,0,0,257,0,67,2.477972972972973,0,0,0,0,0,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.121029779,None,26/02/2025 03:49,6.28.1,0,125,0,2025-02-25 N,26/02/2025 03:50,None,0,257,0,1,0,0,0,0.233961535,0,6.28.1,None,0,257,0,0,0,165,32,0,0,0,0,18.464189189189188,0,0,0,46.73686486486486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0.299,0,0,0,43.50343243243243,0,0,26/02/2025 03:47,0,0,0
0,0,0,0,0,0,0,0,26/02/2025 03:50,0,0,0,0,19.754333333333335,0,0,199,0,45,3.2456,0,0,0,0,0,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.090116109,None,26/02/2025 03:53,6.28.1,0,90,0,2025-02-25 N,26/02/2025 03:54,None,0,199,0,1,0,0,0,0.067082039,0,6.28.1,None,0,199,0,0,0,165,15,0,0,0,0,19.754333333333335,0,0,0,46.56448888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0.691,0,0,0,41.043533333333336,0,0,26/02/2025 03:51,0,0,0
0,0,0,0,0,0,0,0,26/02/2025 03:54,0,0,0,0,18.579285714285714,0,0,222,0,57,5.171690476190475,0,0,0,0,0,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.171925947,None,26/02/2025 03:56,6.28.1,0,112,0,2025-02-25 N,26/02/2025 03:57,None,0,222,0,1,0,0,0,0.061465437,0,6.28.1,None,0,222,0,0,0,165,9,0,0,0,0,18.579285714285714,0,0,0,45.498047619047625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0.485,0,0,0,41.449380952380956,0,0,26/02/2025 03:54,0,0,0
0,0,0,0,0,0,0,0,26/02/2025 03:57,0,0,0,0,19.879534883720932,0,0,175,0,41,3.6305813953488375,0,0,0,0,0,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.20827553,None,26/02/2025 04:00,6.28.1,0,88,0,2025-02-25 N,26/02/2025 04:00,None,0,175,0,1,0,0,0,0.190433716,0,6.28.1,None,0,175,0,0,0,165,14,0,0,0,0,19.879534883720932,0,0,0,46.56923255813954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0.257,0,0,0,42.52193023255814,0,0,26/02/2025 03:58,0,0,0
0,0,0,0,0,0,0,0,26/02/2025 04:00,0,0,0,0,19.803333333333335,0,0,162,0,44,4.242422222222222,0,0,0,0,0,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.153931897,None,26/02/2025 04:02,6.28.1,0,76,0,2025-02-25 N,26/02/2025 04:03,None,0,162,0,1,0,0,0,0.088836929,0,6.28.1,None,0,162,0,0,0,165,12,0,0,0,0,19.803333333333335,0,0,0,45.86913333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0.633,0,0,0,40.78633333333333,0,0,26/02/2025 04:01,0,0,0
