RigSerial,EventDate,EventTime,TimeIndex,EventType,EventAction,EVFILE
4685,20/02/2025,08:01:12,0,StbStateTransition,STB State Approach Mode Exiting,EV20080213_8026
4685,20/02/2025,08:01:27,0,StbStateTransition,STB State Remote Autonomous,EV20080213_8026
4686,20/02/2025,08:27:19,0,TumCode,Fill Water Tank,EV20083214_8027
4686,20/02/2025,08:27:33,0,TeleremoteAllocated,Off,EV20083214_8027
4686,20/02/2025,08:28:13,0,TeleremoteAllocated,On,EV20083214_8027
4686,20/02/2025,08:28:23,0,StbStateTransition,STB State Approach Mode,EV20083214_8027
4686,20/02/2025,08:28:39,0,TeleremoteAllocated,Off,EV20083214_8027
4686,20/02/2025,08:29:08,0,OdObstacleInStopZone,On,EV20083214_8027
4686,20/02/2025,08:29:09,0,TeleremoteAllocated,On,EV20083214_8027
4686,20/02/2025,08:29:11,0,OdObstacleInStopZone,Off,EV20083214_8027
4687,20/02/2025,08:34:19,0,OdObstacleInStopZone,On,EV20083714_8028
4687,20/02/2025,08:34:28,0,OdObstacleInStopZone,Off,EV20083714_8028
4687,20/02/2025,08:34:42,0,OdObstacleInStopZone,On,EV20083714_8028
4687,20/02/2025,08:34:50,0,OdObstacleInStopZone,Off,EV20083714_8028
4687,20/02/2025,08:35:02,0,TumCode,Operating Drilling,EV20083714_8028
4687,20/02/2025,08:35:31,0,StbStateTransition,STB State Approach Mode Exiting,EV20083714_8028
4687,20/02/2025,08:35:38,0,Autonomous,On,EV20083714_8028
4687,20/02/2025,08:35:39,0,Autonomous,Off,EV20083714_8028
4687,20/02/2025,08:35:46,0,StbStateTransition,STB State Remote Autonomous,EV20083714_8028
4687,20/02/2025,08:35:57,0,Autonomous,On,EV20083714_8028
4687,20/02/2025,08:35:58,0,AutoCollar,On,EV20083714_8028
4687,20/02/2025,08:36:03,0,MachineState,RodHandling,EV20083714_8028
4687,20/02/2025,08:36:04,0,TeleremoteAllocated,Off,EV20083714_8028
4687,20/02/2025,08:36:08,0,MachineState,Idle,EV20083714_8028
4687,20/02/2025,08:36:13,0,MachineState,Drilling,EV20083714_8028
4688,20/02/2025,08:38:31,0,AutoCollar,Off,EV20084214_8029
4688,20/02/2025,08:38:31,1,AutoClean,On,EV20084214_8029
4688,20/02/2025,08:39:00,0,AutoClean,Off,EV20084214_8029
4688,20/02/2025,08:39:00,1,AutoCollar,On,EV20084214_8029
4688,20/02/2025,08:39:00,2,AutoCollar,Off,EV20084214_8029
4688,20/02/2025,08:39:00,3,AutoDrill,On,EV20084214_8029
4688,20/02/2025,08:39:59,0,AutoDrill,Off,EV20084214_8029
4688,20/02/2025,08:39:59,1,AutoCollar,On,EV20084214_8029
4688,20/02/2025,08:40:01,0,AutoCollar,Off,EV20084214_8029
4688,20/02/2025,08:40:01,1,AutoClean,On,EV20084214_8029
4688,20/02/2025,08:40:37,0,AutoClean,Off,EV20084214_8029
4688,20/02/2025,08:40:39,0,AutoClean,On,EV20084214_8029
4688,20/02/2025,08:40:49,0,AutoClean,Off,EV20084214_8029
4688,20/02/2025,08:40:49,1,AutoRetract,On,EV20084214_8029
4688,20/02/2025,08:41:16,0,AutoDrillingCompleted,Event,EV20084214_8029
4688,20/02/2025,08:41:16,1,AutoRetract,Off,EV20084214_8029
4688,20/02/2025,08:41:19,0,MachineState,Idle,EV20084214_8029
4688,20/02/2025,08:41:20,0,MachineState,Positioning,EV20084214_8029
4688,20/02/2025,08:41:47,0,MachineState,Tramming,EV20084214_8029
4689,20/02/2025,08:42:14,0,MachineState,Positioning,EV20084714_8030
4689,20/02/2025,08:43:02,0,AutoCollar,On,EV20084714_8030
4689,20/02/2025,08:43:04,0,MachineState,Idle,EV20084714_8030
4689,20/02/2025,08:43:07,0,MachineState,RodHandling,EV20084714_8030
4689,20/02/2025,08:43:12,0,MachineState,Idle,EV20084714_8030
4689,20/02/2025,08:43:16,0,MachineState,Drilling,EV20084714_8030
4689,20/02/2025,08:45:56,0,AutoCollar,Off,EV20084714_8030
4689,20/02/2025,08:45:56,1,AutoClean,On,EV20084714_8030
4689,20/02/2025,08:46:22,0,AutoClean,Off,EV20084714_8030
4689,20/02/2025,08:46:22,1,AutoCollar,On,EV20084714_8030
4689,20/02/2025,08:46:22,2,AutoCollar,Off,EV20084714_8030
4689,20/02/2025,08:46:22,3,AutoDrill,On,EV20084714_8030
4690,20/02/2025,08:47:52,0,AutoDrill,Off,EV20085214_8031
4690,20/02/2025,08:47:52,1,AutoCollar,On,EV20085214_8031
4690,20/02/2025,08:47:55,0,AutoCollar,Off,EV20085214_8031
4690,20/02/2025,08:47:56,0,AutoClean,On,EV20085214_8031
4690,20/02/2025,08:48:31,0,AutoClean,Off,EV20085214_8031
4690,20/02/2025,08:48:33,0,AutoClean,On,EV20085214_8031
4690,20/02/2025,08:48:43,0,AutoClean,Off,EV20085214_8031
4690,20/02/2025,08:48:43,1,AutoRetract,On,EV20085214_8031
4690,20/02/2025,08:49:10,0,AutoDrillingCompleted,Event,EV20085214_8031
4690,20/02/2025,08:49:10,1,AutoRetract,Off,EV20085214_8031
4690,20/02/2025,08:49:13,0,MachineState,Idle,EV20085214_8031
4690,20/02/2025,08:49:14,0,MachineState,Positioning,EV20085214_8031
4690,20/02/2025,08:49:48,0,MachineState,Tramming,EV20085214_8031
4690,20/02/2025,08:52:00,0,MachineState,Positioning,EV20085214_8031
4691,20/02/2025,08:52:49,0,AutoCollar,On,EV20085715_8032
4691,20/02/2025,08:52:51,0,MachineState,RodHandling,EV20085715_8032
4691,20/02/2025,08:52:58,0,MachineState,Idle,EV20085715_8032
4691,20/02/2025,08:53:04,0,MachineState,Drilling,EV20085715_8032
4691,20/02/2025,08:55:18,0,AutoCollar,Off,EV20085715_8032
4691,20/02/2025,08:55:18,1,AutoClean,On,EV20085715_8032
4691,20/02/2025,08:55:46,0,AutoClean,Off,EV20085715_8032
4691,20/02/2025,08:55:46,1,AutoCollar,On,EV20085715_8032
4691,20/02/2025,08:55:46,2,AutoCollar,Off,EV20085715_8032
4691,20/02/2025,08:55:46,3,AutoDrill,On,EV20085715_8032
4691,20/02/2025,08:56:37,0,TeleremoteAllocated,On,EV20085715_8032
4691,20/02/2025,08:56:42,0,AutoDrill,Off,EV20085715_8032
4691,20/02/2025,08:56:42,1,AutoCollar,On,EV20085715_8032
4691,20/02/2025,08:56:47,0,AutoCollar,Off,EV20085715_8032
4691,20/02/2025,08:56:48,0,AutoClean,On,EV20085715_8032
4692,20/02/2025,08:57:25,0,AutoClean,Off,EV20090215_8033
4692,20/02/2025,08:57:27,0,AutoClean,On,EV20090215_8033
4692,20/02/2025,08:57:37,0,AutoClean,Off,EV20090215_8033
4692,20/02/2025,08:57:37,1,AutoRetract,On,EV20090215_8033
4692,20/02/2025,08:58:04,0,AutoDrillingCompleted,Event,EV20090215_8033
4692,20/02/2025,08:58:04,1,AutoRetract,Off,EV20090215_8033
4692,20/02/2025,08:58:07,0,MachineState,Idle,EV20090215_8033
4692,20/02/2025,08:58:08,0,MachineState,Positioning,EV20090215_8033
4692,20/02/2025,08:58:42,0,MachineState,Tramming,EV20090215_8033
4692,20/02/2025,08:59:11,0,TeleremoteAllocated,Off,EV20090215_8033
4692,20/02/2025,08:59:13,0,MachineState,Positioning,EV20090215_8033
4692,20/02/2025,09:00:02,0,AutoCollar,On,EV20090215_8033
4692,20/02/2025,09:00:04,0,MachineState,RodHandling,EV20090215_8033
4692,20/02/2025,09:00:12,0,MachineState,Idle,EV20090215_8033
4692,20/02/2025,09:00:17,0,MachineState,Drilling,EV20090215_8033
4693,20/02/2025,09:02:28,0,AutoCollar,Off,EV20090715_8034
4693,20/02/2025,09:02:28,1,AutoClean,On,EV20090715_8034
4693,20/02/2025,09:02:55,0,AutoClean,Off,EV20090715_8034
4693,20/02/2025,09:02:55,1,AutoCollar,On,EV20090715_8034
4693,20/02/2025,09:02:55,2,AutoCollar,Off,EV20090715_8034
4693,20/02/2025,09:02:55,3,AutoDrill,On,EV20090715_8034
4693,20/02/2025,09:03:57,0,AutoDrill,Off,EV20090715_8034
4693,20/02/2025,09:03:57,1,AutoCollar,On,EV20090715_8034
4693,20/02/2025,09:03:59,0,AutoCollar,Off,EV20090715_8034
4693,20/02/2025,09:04:00,0,AutoClean,On,EV20090715_8034
4693,20/02/2025,09:04:36,0,AutoClean,Off,EV20090715_8034
4693,20/02/2025,09:04:38,0,AutoClean,On,EV20090715_8034
4693,20/02/2025,09:04:48,0,AutoClean,Off,EV20090715_8034
4693,20/02/2025,09:04:48,1,AutoRetract,On,EV20090715_8034
4693,20/02/2025,09:05:15,0,AutoDrillingCompleted,Event,EV20090715_8034
4693,20/02/2025,09:05:15,1,AutoRetract,Off,EV20090715_8034
4693,20/02/2025,09:05:18,0,MachineState,Idle,EV20090715_8034
4693,20/02/2025,09:05:19,0,MachineState,Positioning,EV20090715_8034
4693,20/02/2025,09:05:54,0,MachineState,Tramming,EV20090715_8034
4693,20/02/2025,09:06:25,0,MachineState,Positioning,EV20090715_8034
4693,20/02/2025,09:07:15,0,AutoCollar,On,EV20090715_8034
4694,20/02/2025,09:07:17,0,MachineState,Idle,EV20091215_8035
4694,20/02/2025,09:07:20,0,MachineState,RodHandling,EV20091215_8035
4694,20/02/2025,09:07:25,0,MachineState,Idle,EV20091215_8035
4694,20/02/2025,09:07:30,0,MachineState,Drilling,EV20091215_8035
4694,20/02/2025,09:09:40,0,AutoCollar,Off,EV20091215_8035
4694,20/02/2025,09:09:40,1,AutoClean,On,EV20091215_8035
4694,20/02/2025,09:10:10,0,AutoClean,Off,EV20091215_8035
4694,20/02/2025,09:10:10,1,AutoCollar,On,EV20091215_8035
4694,20/02/2025,09:10:10,2,AutoCollar,Off,EV20091215_8035
4694,20/02/2025,09:10:10,3,AutoDrill,On,EV20091215_8035
4694,20/02/2025,09:11:06,0,AutoDrill,Off,EV20091215_8035
4694,20/02/2025,09:11:06,1,AutoCollar,On,EV20091215_8035
4694,20/02/2025,09:11:09,0,AutoCollar,Off,EV20091215_8035
4694,20/02/2025,09:11:10,0,AutoClean,On,EV20091215_8035
4694,20/02/2025,09:11:46,0,AutoClean,Off,EV20091215_8035
4694,20/02/2025,09:11:47,0,AutoClean,On,EV20091215_8035
4694,20/02/2025,09:11:57,0,AutoClean,Off,EV20091215_8035
4694,20/02/2025,09:11:57,1,AutoRetract,On,EV20091215_8035
4695,20/02/2025,09:12:24,0,AutoDrillingCompleted,Event,EV20091715_8036
4695,20/02/2025,09:12:24,1,AutoRetract,Off,EV20091715_8036
4695,20/02/2025,09:12:28,0,MachineState,Idle,EV20091715_8036
4695,20/02/2025,09:12:28,1,MachineState,Positioning,EV20091715_8036
4695,20/02/2025,09:13:01,0,MachineState,Tramming,EV20091715_8036
4695,20/02/2025,09:13:30,0,MachineState,Positioning,EV20091715_8036
4695,20/02/2025,09:14:19,0,AutoCollar,On,EV20091715_8036
4695,20/02/2025,09:14:21,0,MachineState,RodHandling,EV20091715_8036
4695,20/02/2025,09:14:29,0,MachineState,Idle,EV20091715_8036
4695,20/02/2025,09:14:33,0,MachineState,Drilling,EV20091715_8036
4695,20/02/2025,09:15:18,0,TeleremoteAllocated,On,EV20091715_8036
1117,20/02/2025,09:16:24,0,ParamaterChanged,,
1130,EV20091715_8036,6.28.1,Parameter,DBI_DRI_HB_AIR_FLOW_FORW_SAVE,ParameterIndex,3
4695,20/02/2025,09:16:45,0,AutoCollar,Off,EV20091715_8036
4695,20/02/2025,09:16:45,1,AutoClean,On,EV20091715_8036
4695,20/02/2025,09:17:11,0,AutoClean,Off,EV20091715_8036
4695,20/02/2025,09:17:11,1,AutoCollar,On,EV20091715_8036
4695,20/02/2025,09:17:11,2,AutoCollar,Off,EV20091715_8036
4695,20/02/2025,09:17:11,3,AutoDrill,On,EV20091715_8036
4696,20/02/2025,09:18:01,0,AutoDrill,Off,EV20092215_8037
4696,20/02/2025,09:18:01,1,AutoCollar,On,EV20092215_8037
4696,20/02/2025,09:18:03,0,AutoCollar,Off,EV20092215_8037
4696,20/02/2025,09:18:04,0,AutoClean,On,EV20092215_8037
1117,20/02/2025,09:18:16,0,ParamaterChanged,,
1150,EV20092215_8037,6.28.1,Parameter,DBI_AWM_FLOW_CLEANING,ParameterIndex,0
1117,20/02/2025,09:18:23,0,ParamaterChanged,,
1150,EV20092215_8037,6.28.1,Parameter,DBI_AWM_END_OF_HOLE_DISTANCE,ParameterIndex,0
1117,20/02/2025,09:18:27,0,ParamaterChanged,,
1150,EV20092215_8037,6.28.1,Parameter,DBI_AWM_END_OF_HOLE_DISTANCE,ParameterIndex,0
1117,20/02/2025,09:18:31,0,ParamaterChanged,,
1150,EV20092215_8037,6.28.1,Parameter,DBI_AWM_NORMAL_PENRATE,ParameterIndex,0
4696,20/02/2025,09:18:41,0,AutoClean,Off,EV20092215_8037
4696,20/02/2025,09:18:43,0,AutoClean,On,EV20092215_8037
4696,20/02/2025,09:18:52,0,AutoClean,Off,EV20092215_8037
4696,20/02/2025,09:18:52,1,AutoRetract,On,EV20092215_8037
4696,20/02/2025,09:19:20,0,AutoDrillingCompleted,Event,EV20092215_8037
4696,20/02/2025,09:19:20,1,AutoRetract,Off,EV20092215_8037
4696,20/02/2025,09:19:23,0,MachineState,Idle,EV20092215_8037
4696,20/02/2025,09:19:24,0,MachineState,Positioning,EV20092215_8037
4696,20/02/2025,09:19:55,0,MachineState,Tramming,EV20092215_8037
1117,20/02/2025,09:19:57,0,ParamaterChanged,,
1150,EV20092215_8037,6.28.1,Parameter,DBI_AWM_END_OF_HOLE_DISTANCE,ParameterIndex,0
4696,20/02/2025,09:20:22,0,MachineState,Positioning,EV20092215_8037
4696,20/02/2025,09:21:12,0,AutoCollar,On,EV20092215_8037
4696,20/02/2025,09:21:14,0,MachineState,Idle,EV20092215_8037
4696,20/02/2025,09:21:17,0,MachineState,RodHandling,EV20092215_8037
4696,20/02/2025,09:21:22,0,MachineState,Idle,EV20092215_8037
4696,20/02/2025,09:21:26,0,MachineState,Drilling,EV20092215_8037
1117,20/02/2025,09:23:37,0,ParamaterChanged,,
1129,EV20092715_8038,6.28.1,Parameter,DBI_DRI_HB_WATER_MIST_PUMP_SPEED_SAVE,ParameterIndex,4
4697,20/02/2025,09:23:56,0,AutoCollar,Off,EV20092715_8038
4697,20/02/2025,09:23:56,1,AutoClean,On,EV20092715_8038
4697,20/02/2025,09:24:22,0,AutoClean,Off,EV20092715_8038
4697,20/02/2025,09:24:22,1,AutoCollar,On,EV20092715_8038
4697,20/02/2025,09:24:22,2,AutoCollar,Off,EV20092715_8038
4697,20/02/2025,09:24:22,3,AutoDrill,On,EV20092715_8038
1117,20/02/2025,09:24:46,0,ParamaterChanged,,
1150,EV20092715_8038,6.28.1,Parameter,DBI_AWM_NORMAL_PENRATE,ParameterIndex,0
4697,20/02/2025,09:25:31,0,AutoDrill,Off,EV20092715_8038
4697,20/02/2025,09:25:31,1,AutoCollar,On,EV20092715_8038
4697,20/02/2025,09:25:34,0,AutoCollar,Off,EV20092715_8038
4697,20/02/2025,09:25:35,0,AutoClean,On,EV20092715_8038
4697,20/02/2025,09:26:12,0,AutoClean,Off,EV20092715_8038
4697,20/02/2025,09:26:13,0,AutoClean,On,EV20092715_8038
4697,20/02/2025,09:26:23,0,AutoClean,Off,EV20092715_8038
4697,20/02/2025,09:26:23,1,AutoRetract,On,EV20092715_8038
4697,20/02/2025,09:26:51,0,AutoDrillingCompleted,Event,EV20092715_8038
4697,20/02/2025,09:26:51,1,AutoRetract,Off,EV20092715_8038
4697,20/02/2025,09:26:54,0,MachineState,Idle,EV20092715_8038
4697,20/02/2025,09:26:55,0,MachineState,Positioning,EV20092715_8038
4698,20/02/2025,09:27:30,0,MachineState,Tramming,EV20093216_8039
4698,20/02/2025,09:27:59,0,MachineState,Positioning,EV20093216_8039
4698,20/02/2025,09:28:27,0,TeleremoteAllocated,Off,EV20093216_8039
4698,20/02/2025,09:28:43,0,AutoCollar,On,EV20093216_8039
4698,20/02/2025,09:28:45,0,MachineState,RodHandling,EV20093216_8039
4698,20/02/2025,09:28:53,0,MachineState,Idle,EV20093216_8039
4698,20/02/2025,09:28:57,0,MachineState,Drilling,EV20093216_8039
4698,20/02/2025,09:32:00,0,AutoCollar,Off,EV20093216_8039
4698,20/02/2025,09:32:00,1,AutoClean,On,EV20093216_8039
4699,20/02/2025,09:32:25,0,AutoClean,Off,EV20093716_8040
4699,20/02/2025,09:32:25,1,AutoCollar,On,EV20093716_8040
4699,20/02/2025,09:32:26,0,AutoCollar,Off,EV20093716_8040
4699,20/02/2025,09:32:26,1,AutoDrill,On,EV20093716_8040
4699,20/02/2025,09:33:24,0,AutoDrill,Off,EV20093716_8040
4699,20/02/2025,09:33:24,1,AutoCollar,On,EV20093716_8040
4699,20/02/2025,09:33:27,0,AutoCollar,Off,EV20093716_8040
4699,20/02/2025,09:33:28,0,AutoClean,On,EV20093716_8040
4699,20/02/2025,09:34:04,0,AutoClean,Off,EV20093716_8040
4699,20/02/2025,09:34:06,0,AutoClean,On,EV20093716_8040
4699,20/02/2025,09:34:16,0,AutoClean,Off,EV20093716_8040
4699,20/02/2025,09:34:16,1,AutoRetract,On,EV20093716_8040
4699,20/02/2025,09:34:43,0,AutoDrillingCompleted,Event,EV20093716_8040
4699,20/02/2025,09:34:43,1,AutoRetract,Off,EV20093716_8040
4699,20/02/2025,09:34:46,0,MachineState,Idle,EV20093716_8040
4699,20/02/2025,09:34:47,0,MachineState,Positioning,EV20093716_8040
4699,20/02/2025,09:35:16,0,MachineState,Tramming,EV20093716_8040
4699,20/02/2025,09:37:16,0,MachineState,Positioning,EV20093716_8040
4700,20/02/2025,09:38:09,0,AutoCollar,On,EV20094216_8041
4700,20/02/2025,09:38:11,0,MachineState,RodHandling,EV20094216_8041
4700,20/02/2025,09:38:20,0,MachineState,Idle,EV20094216_8041
4700,20/02/2025,09:38:36,0,MachineState,Drilling,EV20094216_8041
4700,20/02/2025,09:41:01,0,AutoCollar,Off,EV20094216_8041
4700,20/02/2025,09:41:01,1,AutoClean,On,EV20094216_8041
4700,20/02/2025,09:41:42,0,AutoClean,Off,EV20094216_8041
4700,20/02/2025,09:41:42,1,AutoCollar,On,EV20094216_8041
4700,20/02/2025,09:41:42,2,AutoCollar,Off,EV20094216_8041
4700,20/02/2025,09:41:42,3,AutoDrill,On,EV20094216_8041
4701,20/02/2025,09:42:26,0,AutoDrill,Off,EV20094716_8042
4701,20/02/2025,09:42:26,1,AutoCollar,On,EV20094716_8042
4701,20/02/2025,09:42:28,0,AutoCollar,Off,EV20094716_8042
4701,20/02/2025,09:42:29,0,AutoClean,On,EV20094716_8042
4701,20/02/2025,09:43:27,0,AutoClean,Off,EV20094716_8042
4701,20/02/2025,09:43:28,0,AutoClean,On,EV20094716_8042
4701,20/02/2025,09:43:38,0,AutoClean,Off,EV20094716_8042
4701,20/02/2025,09:43:38,1,AutoRetract,On,EV20094716_8042
4701,20/02/2025,09:44:05,0,AutoDrillingCompleted,Event,EV20094716_8042
4701,20/02/2025,09:44:05,1,AutoRetract,Off,EV20094716_8042
4701,20/02/2025,09:44:08,0,MachineState,Idle,EV20094716_8042
4701,20/02/2025,09:44:09,0,MachineState,Positioning,EV20094716_8042
4701,20/02/2025,09:44:41,0,MachineState,Tramming,EV20094716_8042
4701,20/02/2025,09:45:11,0,MachineState,Positioning,EV20094716_8042
4701,20/02/2025,09:45:58,0,AutoCollar,On,EV20094716_8042
4701,20/02/2025,09:46:01,0,MachineState,RodHandling,EV20094716_8042
4701,20/02/2025,09:46:08,0,MachineState,Idle,EV20094716_8042
4701,20/02/2025,09:46:12,0,MachineState,Drilling,EV20094716_8042
4702,20/02/2025,09:48:49,0,TeleremoteAllocated,On,EV20095216_8043
4702,20/02/2025,09:49:00,0,AutoCollar,Off,EV20095216_8043
4702,20/02/2025,09:49:00,1,AutoClean,On,EV20095216_8043
4702,20/02/2025,09:49:33,0,AutoClean,Off,EV20095216_8043
4702,20/02/2025,09:49:33,1,AutoCollar,On,EV20095216_8043
4702,20/02/2025,09:49:33,2,AutoCollar,Off,EV20095216_8043
4702,20/02/2025,09:49:33,3,AutoDrill,On,EV20095216_8043
4702,20/02/2025,09:50:42,0,AutoDrill,Off,EV20095216_8043
4702,20/02/2025,09:50:42,1,AutoCollar,On,EV20095216_8043
4702,20/02/2025,09:50:47,0,AutoCollar,Off,EV20095216_8043
4702,20/02/2025,09:50:49,0,AutoClean,On,EV20095216_8043
4702,20/02/2025,09:51:54,0,AutoClean,Off,EV20095216_8043
4702,20/02/2025,09:51:56,0,AutoClean,On,EV20095216_8043
4702,20/02/2025,09:52:06,0,AutoClean,Off,EV20095216_8043
4702,20/02/2025,09:52:06,1,AutoRetract,On,EV20095216_8043
4703,20/02/2025,09:52:33,0,AutoDrillingCompleted,Event,EV20095716_8044
4703,20/02/2025,09:52:33,1,AutoRetract,Off,EV20095716_8044
4703,20/02/2025,09:52:36,0,MachineState,Idle,EV20095716_8044
4703,20/02/2025,09:52:37,0,MachineState,Positioning,EV20095716_8044
4703,20/02/2025,09:53:09,0,MachineState,Tramming,EV20095716_8044
4703,20/02/2025,09:53:35,0,MachineState,Positioning,EV20095716_8044
4703,20/02/2025,09:54:25,0,AutoCollar,On,EV20095716_8044
4703,20/02/2025,09:54:27,0,MachineState,Idle,EV20095716_8044
4703,20/02/2025,09:54:30,0,MachineState,RodHandling,EV20095716_8044
4703,20/02/2025,09:54:35,0,MachineState,Idle,EV20095716_8044
4703,20/02/2025,09:54:39,0,MachineState,Drilling,EV20095716_8044
4704,20/02/2025,09:58:05,0,AutoCollar,Off,EV20100216_8045
4704,20/02/2025,09:58:05,1,AutoClean,On,EV20100216_8045
4704,20/02/2025,09:58:32,0,AutoClean,Off,EV20100216_8045
4704,20/02/2025,09:58:32,1,AutoCollar,On,EV20100216_8045
4704,20/02/2025,09:58:32,2,AutoCollar,Off,EV20100216_8045
4704,20/02/2025,09:58:32,3,AutoDrill,On,EV20100216_8045
4704,20/02/2025,09:59:16,0,AutoDrill,Off,EV20100216_8045
4704,20/02/2025,09:59:16,1,AutoCollar,On,EV20100216_8045
4704,20/02/2025,09:59:19,0,AutoCollar,Off,EV20100216_8045
4704,20/02/2025,09:59:20,0,AutoClean,On,EV20100216_8045
4704,20/02/2025,10:00:00,0,AutoClean,Off,EV20100216_8045
4704,20/02/2025,10:00:02,0,AutoClean,On,EV20100216_8045
4704,20/02/2025,10:00:12,0,AutoClean,Off,EV20100216_8045
4704,20/02/2025,10:00:12,1,AutoRetract,On,EV20100216_8045
4704,20/02/2025,10:00:39,0,AutoDrillingCompleted,Event,EV20100216_8045
4704,20/02/2025,10:00:39,1,AutoRetract,Off,EV20100216_8045
4704,20/02/2025,10:00:42,0,MachineState,Idle,EV20100216_8045
4704,20/02/2025,10:00:43,0,MachineState,Positioning,EV20100216_8045
4704,20/02/2025,10:01:15,0,MachineState,Tramming,EV20100216_8045
4704,20/02/2025,10:01:43,0,MachineState,Positioning,EV20100216_8045
4705,20/02/2025,10:02:31,0,AutoCollar,On,EV20100717_8046
4705,20/02/2025,10:02:33,0,MachineState,Idle,EV20100717_8046
4705,20/02/2025,10:02:36,0,MachineState,RodHandling,EV20100717_8046
4705,20/02/2025,10:02:41,0,MachineState,Idle,EV20100717_8046
4705,20/02/2025,10:02:45,0,MachineState,Drilling,EV20100717_8046
4705,20/02/2025,10:05:16,0,AutoCollar,Off,EV20100717_8046
4705,20/02/2025,10:05:16,1,AutoClean,On,EV20100717_8046
4705,20/02/2025,10:05:42,0,AutoClean,Off,EV20100717_8046
4705,20/02/2025,10:05:42,1,AutoCollar,On,EV20100717_8046
4705,20/02/2025,10:05:42,2,AutoCollar,Off,EV20100717_8046
4705,20/02/2025,10:05:42,3,AutoDrill,On,EV20100717_8046
4705,20/02/2025,10:06:32,0,AutoDrill,Off,EV20100717_8046
4705,20/02/2025,10:06:32,1,AntiJamDueToHighRotaPres,On,EV20100717_8046
4705,20/02/2025,10:06:35,0,AntiJamDueToHighRotaPres,Off,EV20100717_8046
4705,20/02/2025,10:06:43,0,AntiJamDueToHighRotaPres,On,EV20100717_8046
4705,20/02/2025,10:06:44,0,AntiJamDueToHighRotaPres,Off,EV20100717_8046
4705,20/02/2025,10:07:14,0,AntiJamDueToHighRotaPres,On,EV20100717_8046
4705,20/02/2025,10:07:15,0,AntiJamDueToHighRotaPres,Off,EV20100717_8046
4706,20/02/2025,10:07:23,0,AntiJamDueToHighRotaPres,On,EV20101217_8047
4706,20/02/2025,10:07:25,0,AntiJamDueToHighRotaPres,Off,EV20101217_8047
4706,20/02/2025,10:07:47,0,AntiJamDueToHighRotaPres,On,EV20101217_8047
4706,20/02/2025,10:07:49,0,AntiJamDueToHighRotaPres,Off,EV20101217_8047
4706,20/02/2025,10:07:59,0,AntiJamDueToHighRotaPres,On,EV20101217_8047
4706,20/02/2025,10:08:01,0,AntiJamDueToHighRotaPres,Off,EV20101217_8047
4706,20/02/2025,10:08:12,0,AutoDrill,On,EV20101217_8047
4706,20/02/2025,10:09:01,0,AutoDrill,Off,EV20101217_8047
4706,20/02/2025,10:09:18,0,AutoDrill,On,EV20101217_8047
4706,20/02/2025,10:09:23,0,AutoDrill,Off,EV20101217_8047
4706,20/02/2025,10:09:23,1,AutoCollar,On,EV20101217_8047
4706,20/02/2025,10:09:27,0,AutoCollar,Off,EV20101217_8047
4706,20/02/2025,10:09:28,0,AutoClean,On,EV20101217_8047
4706,20/02/2025,10:10:14,0,AutoClean,Off,EV20101217_8047
4706,20/02/2025,10:10:16,0,AutoClean,On,EV20101217_8047
4706,20/02/2025,10:10:26,0,AutoClean,Off,EV20101217_8047
4706,20/02/2025,10:10:26,1,AutoRetract,On,EV20101217_8047
4706,20/02/2025,10:10:53,0,AutoDrillingCompleted,Event,EV20101217_8047
4706,20/02/2025,10:10:53,1,AutoRetract,Off,EV20101217_8047
4706,20/02/2025,10:10:56,0,MachineState,Idle,EV20101217_8047
4706,20/02/2025,10:10:57,0,MachineState,Positioning,EV20101217_8047
4706,20/02/2025,10:11:30,0,MachineState,Tramming,EV20101217_8047
4707,20/02/2025,10:14:58,0,MachineState,Positioning,EV20101717_8048
4707,20/02/2025,10:15:58,0,AutoCollar,On,EV20101717_8048
4707,20/02/2025,10:16:00,0,MachineState,RodHandling,EV20101717_8048
4707,20/02/2025,10:16:08,0,MachineState,Idle,EV20101717_8048
4707,20/02/2025,10:16:12,0,MachineState,Drilling,EV20101717_8048
4708,20/02/2025,10:18:02,0,AutoCollar,Off,EV20102217_8049
4708,20/02/2025,10:18:02,1,AutoClean,On,EV20102217_8049
4708,20/02/2025,10:18:24,0,AutoClean,Off,EV20102217_8049
4708,20/02/2025,10:18:24,1,AutoCollar,On,EV20102217_8049
4708,20/02/2025,10:18:24,2,AutoCollar,Off,EV20102217_8049
4708,20/02/2025,10:18:24,3,AutoDrill,On,EV20102217_8049
4708,20/02/2025,10:20:33,0,AutoDrill,Off,EV20102217_8049
4708,20/02/2025,10:20:33,1,AutoCollar,On,EV20102217_8049
4708,20/02/2025,10:20:37,0,AutoCollar,Off,EV20102217_8049
4708,20/02/2025,10:20:39,0,AutoClean,On,EV20102217_8049
4708,20/02/2025,10:21:15,0,AutoClean,Off,EV20102217_8049
4708,20/02/2025,10:21:16,0,AutoClean,On,EV20102217_8049
4708,20/02/2025,10:21:26,0,AutoClean,Off,EV20102217_8049
4708,20/02/2025,10:21:26,1,AutoRetract,On,EV20102217_8049
4708,20/02/2025,10:21:53,0,AutoDrillingCompleted,Event,EV20102217_8049
4708,20/02/2025,10:21:53,1,AutoRetract,Off,EV20102217_8049
4708,20/02/2025,10:21:56,0,MachineState,Idle,EV20102217_8049
